회사명,거래소코드,회계년도,자산(*)(요약)(IFRS연결)(백만원),유동부채(*)(요약)(IFRS연결)(백만원),유동자산(*)(요약)(IFRS연결)(백만원),부채(*)(요약)(IFRS연결)(백만원),자본(*)(요약)(IFRS연결)(백만원),재고자산(요약)(IFRS연결)(백만원),당기순이익(총포괄손익)(요약)(IFRS연결)(백만원),매출액(수익)(요약)(IFRS연결)(백만원),판매비와 관리비(물류원가 등 포함)(요약)(IFRS연결)(백만원),매출원가(요약)(IFRS연결)(백만원),매입채무(IFRS연결)(천원),금융비용(IFRS연결)(천원),금융원가(요약)(IFRS연결)(백만원)
(주)이스타코,015020,2022/03,,,,,,,,,,,,,
(주)이아이디,093230,2011/03,,,,,,,,,,,,,
(주)이아이디,093230,2012/03,,,,,,,,,,,,,
(주)이아이디,093230,2013/03,46778,15436,31548,15709,31069,866,36,3582,813,3688,1997662,0,272
(주)이아이디,093230,2014/03,,,,,,,,,,,,,
(주)이아이디,093230,2015/03,47895,27387,13203,32728,15166,0,-1010,9382,1687,9343,176259,0,499
(주)이아이디,093230,2016/03,74986,25615,15418,39994,34991,616,-4420,7586,1518,9520,2873235,0,1121
(주)이아이디,093230,2017/03,78672,5119,31105,17410,61262,50,2379,13290,1124,13203,0,0,318
(주)이아이디,093230,2018/03,105857,28902,66617,29300,76556,16768,-1480,32759,1134,32441,235895,0,1175
(주)이아이디,093230,2019/03,78016,5520,33881,6004,72012,15182,-994,17624,1039,17420,51873,0,93
(주)이아이디,093230,2020/03,206998,65935,119399,69612,137386,17449,3989,59976,4420,51006,13675352,0,2338
(주)이아이디,093230,2021/03,229474,63707,102790,77589,151884,13093,-4020,44417,3537,45160,13656923,0,2530
(주)이아이디,093230,2022/03,535918,271108,192400,284280,251637,21561,-5543,54504,5861,52686,17278208,0,4576
(주)이엔플러스,074610,2011/03,,,,,,,,,,,,,
(주)이엔플러스,074610,2012/03,,,,,,,,,,,,,
(주)이엔플러스,074610,2013/03,14304,6223,5970,6410,7894,1710,-121,2820,571,2320,2000157,0,39
(주)이엔플러스,074610,2014/03,10612,4597,2983,4948,5663,1787,-590,864,550,791,1116970,0,30
(주)이엔플러스,074610,2015/03,10894,2826,3759,3372,7522,2832,-133,1670,540,1276,855245,0,20
(주)이엔플러스,074610,2016/03,17135,6735,8181,7467,9668,5426,516,6254,898,4777,3136172,0,42
(주)이엔플러스,074610,2017/03,26445,10415,17840,10417,16028,9646,191,6635,1670,4769,3393988,0,20
(주)이엔플러스,074610,2018/03,66568,34505,34281,51856,14713,7483,-707,8782,3015,7979,3317536,0,648
(주)이엔플러스,074610,2019/03,89485,49337,38652,50501,38984,7082,-3980,2327,4412,2341,673259,0,2305
(주)이엔플러스,074610,2020/03,98424,49215,29448,50640,47784,14674,2354,3549,2060,3184,3080440,0,6450
(주)이엔플러스,074610,2021/03,103606,32968,33283,34226,69380,7706,-5152,1262,2454,1206,1989369,0,2997
(주)이엔플러스,074610,2022/03,111927,25371,34731,26638,85289,3247,-3893,6432,3151,7156,1257197,0,695
(주)이원,017940,2011/03,3071274,1418029,1234211,1966866,1104408,324195,5730,2007021,91970,1907829,503829553,0,10201
(주)이원,017940,2012/03,3738471,1877410,1780397,2573250,1165220,553497,19600,2132642,106353,1985432,741887570,0,11996
(주)이원,017940,2013/03,3618449,1544224,1498366,2411110,1207338,497690,21892,1779235,113888,1642538,487251653,0,13645
(주)이원,017940,2014/03,3765830,1250577,1624332,2541302,1224528,495798,17582,1588662,111815,1460741,490397891,0,12576
(주)이원,017940,2015/03,3674534,1437654,1392158,2419095,1255439,422842,22772,1157089,108174,1030095,348034351,0,13082
(주)이원,017940,2016/03,3446936,944438,1335931,2198585,1248350,340845,27690,1018049,102367,880415,244980946,0,11653
(주)이원,017940,2017/03,3578754,1193137,1520805,2391467,1187287,264967,18986,1224880,82646,1119114,166920839,0,12263
(주)이원,017940,2018/03,3395011,1503402,1284738,2110112,1284899,286241,47788,1209045,82427,1088421,349064576,0,10550
(주)이원,017940,2019/03,3812562,1261174,1473325,2498940,1313622,331691,7112,1058311,61282,968584,333365319,0,12902
(주)이원,017940,2020/03,3931355,1477866,1763785,2708619,1222736,335449,30465,1230909,61448,1098728,199263423,0,12656
(주)이원,017940,2021/03,3757098,1765103,1397623,2481342,1275756,361326,40556,1262606,54866,1170656,345936839,0,11700
(주)이원,017940,2022/03,4467135,1672324,2038334,3044707,1422428,588274,59592,1855936,56499,1792136,485837526,0,10757
(주)이월드,084680,2011/03,,,,,,,,,,,,,
(주)이월드,084680,2012/03,,,,,,,,,,,,,
(주)이월드,084680,2013/03,205527,96404,18892,135145,70381,198,-3204,4991,2175,5082,421400,0,2004
(주)이월드,084680,2014/03,203886,106912,10228,142766,61120,335,-4238,6111,2089,7347,367376,0,1835
(주)이월드,084680,2015/03,,,,,,,,,,,,,
(주)이월드,084680,2016/03,,,,,,,,,,,,,
(주)이월드,084680,2017/03,,,,,,,,,,,,,
(주)이월드,084680,2018/03,,,,,,,,,,,,,
(주)이월드,084680,2019/03,,,,,,,,,,,,,
(주)이월드,084680,2020/03,,,,,,,,,,,,,
(주)이월드,084680,2021/03,,,,,,,,,,,,,
(주)이월드,084680,2022/03,,,,,,,,,,,,,
(주)인디에프,014990,2011/03,,,,,,,,,,,,,
(주)인디에프,014990,2012/03,,,,,,,,,,,,,
(주)인디에프,014990,2013/03,190361,76316,130536,93400,96961,88936,1401,53535,21712,29869,35466418,0,553
(주)인디에프,014990,2014/03,173326,64615,120773,81175,92150,89543,2160,51472,20125,29097,29606876,0,366
(주)인디에프,014990,2015/03,160083,61906,111163,78462,81621,79820,402,44961,19126,25200,25171329,0,323
(주)인디에프,014990,2016/03,157070,67332,109959,81704,75366,79944,-93,45702,19731,25694,32783957,0,263
(주)인디에프,014990,2017/03,141924,62349,98620,75571,66353,72803,694,51280,26673,23687,29697297,0,249
(주)인디에프,014990,2018/03,134453,63364,92162,67515,66938,61535,300,47506,24726,21945,25765008,0,243
(주)인디에프,014990,2019/03,134064,64998,87998,72310,61754,56306,-4427,48425,25568,26956,26474713,0,256
(주)인디에프,014990,2020/03,144484,68425,80776,86688,57796,58352,-4772,34210,21141,17428,20534767,0,530
(주)인디에프,014990,2021/03,124910,78063,66119,92994,31916,44781,-9599,34719,21452,22305,16847070,0,592
(주)인디에프,014990,2022/03,115471,63707,55474,86753,28718,30310,-9494,32304,19419,22229,12607270,0,766
(주)인바이오젠,101140,2011/03,,,,,,,,,,,,,
(주)인바이오젠,101140,2012/03,,,,,,,,,,,,,
(주)인바이오젠,101140,2013/03,,,,,,,,,,,,,
(주)인바이오젠,101140,2014/03,,,,,,,,,,,,,
(주)인바이오젠,101140,2015/03,,,,,,,,,,,,,
(주)인바이오젠,101140,2016/03,,,,,,,,,,,,,
(주)인바이오젠,101140,2017/03,,,,,,,,,,,,,
(주)인바이오젠,101140,2018/03,,,,,,,,,,,,,
(주)인바이오젠,101140,2019/03,,,,,,,,,,,,,
(주)인바이오젠,101140,2020/03,,,,,,,,,,,,,
(주)인바이오젠,101140,2021/03,,,,,,,,,,,,,
(주)인바이오젠,101140,2022/03,,,,,,,,,,,,,
(주)인스코비,006490,2011/03,,,,,,,,,,,,,
(주)인스코비,006490,2012/03,,,,,,,,,,,,,
(주)인스코비,006490,2013/03,,,,,,,,,,,,,
(주)인스코비,006490,2014/03,25456,4909,16550,4971,20485,2878,-2583,2465,2570,2248,482850,0,35
(주)인스코비,006490,2015/03,27977,7278,13198,7318,20658,4108,-1439,1369,1409,1223,1001459,0,119
(주)인스코비,006490,2016/03,51140,22000,14507,23303,27837,2063,-443,8360,4611,3740,1953774,0,470
(주)인스코비,006490,2017/03,44384,10319,13844,10928,33456,2138,276,11739,5620,6062,2475187,0,114
(주)인스코비,006490,2018/03,55096,15703,26049,16222,38874,3121,1834,14686,6620,6183,4103178,0,8
(주)인스코비,006490,2019/03,57705,13563,27458,26998,30706,9830,-484,12448,6897,5533,5118560,0,453
(주)인스코비,006490,2020/03,49484,12478,16843,24871,24613,2336,-1072,12450,7711,5669,4094956,0,433
(주)인스코비,006490,2021/03,78693,25755,33493,33305,45389,5241,3837,17299,8927,8304,5776640,0,440
(주)인스코비,006490,2022/03,107561,39912,33984,41453,66108,3616,152,17602,8589,8693,7039982,0,196
(주)인팩,023810,2011/03,,,,,,,,,,,,,
(주)인팩,023810,2012/03,,,,,,,,,,,,,
(주)인팩,023810,2013/03,165923,71252,89804,95562,70361,18039,6317,54109,6376,44354,39869867,0,235
(주)인팩,023810,2014/03,163989,60382,86431,79743,84246,17810,3985,54940,6281,44814,31458152,0,113
(주)인팩,023810,2015/03,178080,61662,93473,82275,95805,21002,2807,54608,6103,46005,28866174,0,96
(주)인팩,023810,2016/03,189687,64335,95067,87369,102318,23136,2513,56768,7094,46659,33242376,0,59
(주)인팩,023810,2017/03,194921,58737,95416,87009,107912,22093,2665,55021,7152,45635,27676185,0,94
(주)인팩,023810,2018/03,295235,139396,136409,182308,112927,38363,-443,79951,10612,70397,65733747,0,425
(주)인팩,023810,2019/03,288779,144697,127317,174095,114684,46965,-3340,80772,9855,74344,63109458,0,700
(주)인팩,023810,2020/03,298199,159801,131197,190729,107470,51268,-1176,89303,10131,75611,53578649,0,543
(주)인팩,023810,2021/03,322815,168095,149559,204975,117840,57209,3019,105923,11724,90049,68132766,0,550
(주)인팩,023810,2022/03,372452,200329,170350,250115,122337,66775,2494,119713,12366,102732,71320354,0,599
(주)일신석재,007110,2011/03,,,,,,,,,,,,,
(주)일신석재,007110,2012/03,,,,,,,,,,,,,
(주)일신석재,007110,2013/03,,,,,,,,,,,,,
(주)일신석재,007110,2014/03,,,,,,,,,,,,,
(주)일신석재,007110,2015/03,,,,,,,,,,,,,
(주)일신석재,007110,2016/03,,,,,,,,,,,,,
(주)일신석재,007110,2017/03,,,,,,,,,,,,,
(주)일신석재,007110,2018/03,,,,,,,,,,,,,
(주)일신석재,007110,2019/03,,,,,,,,,,,,,
(주)일신석재,007110,2020/03,,,,,,,,,,,,,
(주)일신석재,007110,2021/03,,,,,,,,,,,,,
(주)일신석재,007110,2022/03,,,,,,,,,,,,,
(주)잇츠한불,226320,2016/03,388207,64614,373153,65698,322509,14900,22435,83433,24029,31824,11256096,0,249
(주)잇츠한불,226320,2017/03,376435,36438,356580,37779,338656,21010,10912,54142,19151,21691,8227457,0,505
(주)잇츠한불,226320,2018/03,543337,73608,403531,76129,467207,35248,7295,58280,26151,21652,17944124,0,930
(주)잇츠한불,226320,2019/03,540844,56488,395488,68806,472038,35476,-502,52339,27468,22250,10236886,0,336
(주)잇츠한불,226320,2020/03,541603,59746,394277,67804,473798,37009,-287,37245,19116,15334,10425471,0,1081
(주)잇츠한불,226320,2021/03,509316,42121,373255,42939,466377,31521,-1037,37517,18616,15989,8485869,0,142
(주)잇츠한불,226320,2022/03,499773,44501,366404,46511,453262,26773,-1225,34963,17891,14964,9588887,0,962
(주)제이에스코퍼레이션,194370,2016/03,195764,42691,137889,47122,148641,25699,1934,39595,8573,28961,7852547,0,314
(주)제이에스코퍼레이션,194370,2017/03,190255,41268,129507,42607,147648,40012,-2460,47287,8765,36264,14172697,0,76
(주)제이에스코퍼레이션,194370,2018/03,188988,34864,126549,36280,152709,38779,394,44164,9163,34253,13268881,0,78
(주)제이에스코퍼레이션,194370,2019/03,203735,41283,125193,47942,155792,52406,3285,50449,7946,39333,16928476,0,109
(주)제이에스코퍼레이션,194370,2020/03,203749,42889,116668,49361,154388,41139,1896,53418,8614,43382,15995734,0,312
(주)제이에스코퍼레이션,194370,2021/03,475760,292525,288867,321591,154168,141399,4849,223393,21829,191009,51854265,0,1694
(주)제이에스코퍼레이션,194370,2022/03,540024,275882,346097,325211,214813,189996,16599,264664,22836,223222,79516755,0,1535
(주)제일기획,030000,2011/03,1327159,647777,1103227,682362,644797,0,12097,308684,71118,225124,345848993,0,2001
(주)제일기획,030000,2012/03,1584439,852302,1343588,886358,698081,0,9375,420784,90400,318555,579300351,0,2496
(주)제일기획,030000,2013/03,1676584,985585,1340244,1044764,631820,0,12981,563896,116363,429389,678562506,0,2728
(주)제일기획,030000,2014/03,1570504,922969,1215456,981304,589200,0,13614,633588,150259,462210,465561975,0,3358
(주)제일기획,030000,2015/03,1823282,859837,1424482,962226,861056,0,17435,575199,181475,369643,441477401,0,4905
(주)제일기획,030000,2016/03,1748370,892909,1359165,969927,778444,0,14043,659355,203701,433238,430665102,0,7692
(주)제일기획,030000,2017/03,1778136,903293,1428487,1040230,737906,0,16850,674559,190033,461188,418581170,0,11451
(주)제일기획,030000,2018/03,2175290,1256218,1825331,1371956,803334,0,19359,811938,209255,576634,540093549,0,6851
(주)제일기획,030000,2019/03,2333277,1254047,1805685,1483457,849820,50754,22860,811993,220496,559331,498582536,0,7121
(주)제일기획,030000,2020/03,2259049,1163055,1782905,1358791,900258,46962,24019,681249,226606,424117,410892863,0,9445
(주)제일기획,030000,2021/03,2178211,1038802,1678030,1203362,974849,42527,32522,696744,230330,425438,438256654,0,5396
(주)제일기획,030000,2022/03,2600591,1326335,2077506,1517953,1082638,46402,44890,946569,276371,611707,550364170,0,7348
(주)제주항공,089590,2016/03,,,,,,,,,,,,,
(주)제주항공,089590,2017/03,663677,300553,434912,387858,275819,9051,17036,240199,27334,185642,25287,0,4289
(주)제주항공,089590,2018/03,888382,418159,485043,532660,355722,11723,36938,308579,35793,226355,31569,0,3239
(주)제주항공,089590,2019/03,1468101,505484,521862,1061094,407007,16281,42120,392865,41952,293943,623747,0,7418
(주)제주항공,089590,2020/03,1305194,495445,312847,1081461,223733,15346,-101405,229234,36278,258683,282878,0,25947
(주)제주항공,089590,2021/03,1104005,502221,241430,966837,137169,15104,-79356,41827,21569,107575,454513,0,5805
(주)제주항공,089590,2022/03,1204667,516999,325742,1087181,117486,13993,-65911,81185,23313,136813,503283,0,6542
(주)조비,001550,2011/03,,,,,,,,,,,,,
(주)조비,001550,2012/03,,,,,,,,,,,,,
(주)조비,001550,2013/03,,,,,,,,,,,,,
(주)조비,001550,2014/03,,,,,,,,,,,,,
(주)조비,001550,2015/03,,,,,,,,,,,,,
(주)조비,001550,2016/03,,,,,,,,,,,,,
(주)조비,001550,2017/03,,,,,,,,,,,,,
(주)조비,001550,2018/03,,,,,,,,,,,,,
(주)조비,001550,2019/03,,,,,,,,,,,,,
(주)조비,001550,2020/03,,,,,,,,,,,,,
(주)조비,001550,2021/03,,,,,,,,,,,,,
(주)조비,001550,2022/03,,,,,,,,,,,,,
(주)조흥,002600,2011/03,,,,,,,,,,,,,
(주)조흥,002600,2012/03,,,,,,,,,,,,,
(주)조흥,002600,2013/03,,,,,,,,,,,,,
(주)조흥,002600,2014/03,,,,,,,,,,,,,
(주)조흥,002600,2015/03,,,,,,,,,,,,,
(주)조흥,002600,2016/03,,,,,,,,,,,,,
(주)조흥,002600,2017/03,,,,,,,,,,,,,
(주)조흥,002600,2018/03,,,,,,,,,,,,,
(주)조흥,002600,2019/03,,,,,,,,,,,,,
(주)조흥,002600,2020/03,,,,,,,,,,,,,
(주)조흥,002600,2021/03,,,,,,,,,,,,,
(주)조흥,002600,2022/03,,,,,,,,,,,,,
(주)종근당,185750,2014/03,,,,,,,,,,,,,
(주)종근당,185750,2015/03,,,,,,,,,,,,,
(주)종근당,185750,2016/03,,,,,,,,,,,,,
(주)종근당,185750,2017/03,,,,,,,,,,,,,
(주)종근당,185750,2018/03,676953,238012,364504,288311,388642,114011,2832,218540,66630,133110,68339005,0,1544
(주)종근당,185750,2019/03,722387,200962,401792,289713,432674,145945,10855,234009,71944,146159,69959433,0,1151
(주)종근당,185750,2020/03,829957,303428,507179,348379,481578,169509,17889,293361,78195,189307,122063148,0,2872
(주)종근당,185750,2021/03,941500,330283,580016,392457,549042,187910,15049,311913,91107,198931,121675638,0,1894
(주)종근당,185750,2022/03,1068487,342892,683877,502932,565555,247001,17425,341372,100243,216077,150339455,0,1906
(주)종근당바이오,063160,2011/03,,,,,,,,,,,,,
(주)종근당바이오,063160,2012/03,,,,,,,,,,,,,
(주)종근당바이오,063160,2013/03,,,,,,,,,,,,,
(주)종근당바이오,063160,2014/03,,,,,,,,,,,,,
(주)종근당바이오,063160,2015/03,,,,,,,,,,,,,
(주)종근당바이오,063160,2016/03,,,,,,,,,,,,,
(주)종근당바이오,063160,2017/03,,,,,,,,,,,,,
(주)종근당바이오,063160,2018/03,,,,,,,,,,,,,
(주)종근당바이오,063160,2019/03,,,,,,,,,,,,,
(주)종근당바이오,063160,2020/03,251174,44795,78501,91368,159806,37154,2476,30391,4408,22558,5879067,0,1627
(주)종근당바이오,063160,2021/03,295034,50531,97735,129383,165651,61780,-1960,33533,5987,29871,9167834,0,1451
(주)종근당바이오,063160,2022/03,296860,45461,105224,136546,160314,64121,-1205,46863,7077,40082,8365642,0,1654
(주)종근당홀딩스,001630,2011/03,,,,,,,,,,,,,
(주)종근당홀딩스,001630,2012/03,,,,,,,,,,,,,
(주)종근당홀딩스,001630,2013/03,718633,232412,372805,334679,383954,101522,11405,148494,55975,72375,54248938,0,2203
(주)종근당홀딩스,001630,2014/03,285943,79548,141814,94185,191758,34504,5266,44393,6208,27425,19259052,0,322
(주)종근당홀딩스,001630,2015/03,311150,90513,143311,118370,192780,43788,35,45370,6820,31654,19241126,0,3179
(주)종근당홀딩스,001630,2016/03,504805,102619,212883,124370,380435,59171,5294,67175,15360,44801,24123190,0,508
(주)종근당홀딩스,001630,2017/03,781398,147882,292949,192486,588911,98411,17316,104953,27081,68817,34725595,0,2639
(주)종근당홀딩스,001630,2018/03,843306,145999,323593,194960,648346,89927,14965,127351,34872,78584,48798461,0,1195
(주)종근당홀딩스,001630,2019/03,961151,190888,329534,271492,689659,106189,20234,167327,56483,90549,49347219,0,1072
(주)종근당홀딩스,001630,2020/03,1124720,265383,365606,374260,750460,127691,13493,212084,69507,110208,60348190,0,3497
(주)종근당홀딩스,001630,2021/03,1290125,307369,429314,453737,836388,173043,6341,246090,101287,123190,77959209,0,2380
(주)종근당홀딩스,001630,2022/03,1344954,311587,403181,519317,825636,171673,2953,237749,109965,128892,56418593,0,3704
(주)주연테크,044380,2011/03,,,,,,,,,,,,,
(주)주연테크,044380,2012/03,,,,,,,,,,,,,
(주)주연테크,044380,2013/03,,,,,,,,,,,,,
(주)주연테크,044380,2014/03,,,,,,,,,,,,,
(주)주연테크,044380,2015/03,,,,,,,,,,,,,
(주)주연테크,044380,2016/03,,,,,,,,,,,,,
(주)주연테크,044380,2017/03,48255,17036,33788,18250,30004,7703,-2747,14760,5144,12294,1934427,0,169
(주)주연테크,044380,2018/03,62218,12065,41044,13582,48637,5880,-19,13107,3239,9843,1737724,0,268
(주)주연테크,044380,2019/03,54990,4252,25195,11263,43727,9772,-566,11793,2946,9674,1108302,0,91
(주)주연테크,044380,2020/03,54596,6615,34539,13367,41229,10531,1224,24398,2136,21009,4268575,0,210
(주)주연테크,044380,2021/03,60935,11071,47985,18637,42298,14301,4640,19687,1654,17198,4391345,0,1544
(주)주연테크,044380,2022/03,58243,7300,44527,13419,44824,20128,-457,18741,1866,17136,1938639,0,278
(주)지누스,013890,2020/03,751225,291221,512340,363708,387517,168270,17075,184293,36683,124334,65367735,0,14657
(주)지누스,013890,2021/03,904686,364287,591109,467374,437312,227098,19095,274299,59269,189967,100119139,0,16553
(주)지누스,013890,2022/03,1065762,469290,688227,568683,497078,270905,18677,290786,58865,203575,129656012,0,13553
(주)지에스,078930,2011/03,9330545,1818839,1802702,2972948,6357597,195822,376977,2086399,204143,1470809,450060000,0,31338
(주)지에스,078930,2012/03,11936515,2674409,3468836,5095227,6841288,305885,179057,2376629,243195,1917854,0,0,24158
(주)지에스,078930,2013/03,12785844,2172972,2818587,5630199,7155645,251102,143850,2484686,279134,2026097,0,0,37364
(주)지에스,078930,2014/03,14904733,2716982,2959296,7346982,7557751,265795,33859,2647389,292974,2285537,0,0,46081
(주)지에스,078930,2015/03,15878289,2480650,2930096,8644574,7233715,281708,121500,2784942,312343,2274568,0,0,60765
(주)지에스,078930,2016/03,20111558,3775309,2587777,12060662,8050896,279779,152307,3092972,343659,2425191,0,0,61587
(주)지에스,078930,2017/03,20897789,3678548,2954594,11856200,9041589,379922,401122,3918129,384702,2887841,0,0,63829
(주)지에스,078930,2018/03,22115460,4981375,3177640,12404988,9710472,421703,223076,4456198,465982,3423696,0,0,72679
(주)지에스,078930,2019/03,24227228,5541261,3451632,13668706,10558522,462146,156915,4418727,470139,3435899,0,0,82711
(주)지에스,078930,2020/03,24470546,4876678,3332160,13926939,10543607,445665,-338195,4196135,457494,3729179,0,0,85474
(주)지에스,078930,2021/03,27315876,4797232,3821720,16134997,11180879,423625,549767,4284569,440682,3137487,0,0,84388
(주)지에스,078930,2022/03,32219618,6424564,5926804,17518680,14700938,644869,633464,6987109,726324,5018055,0,0,109741
(주)지에스글로벌,001250,2011/03,779767,475903,525428,522678,257089,97047,5840,593964,16819,570344,153120979,0,3775
(주)지에스글로벌,001250,2012/03,1231141,799456,826028,965013,266128,133189,9385,841802,21978,810606,321872243,0,4877
(주)지에스글로벌,001250,2013/03,678467,357606,439913,420487,257980,85015,17790,637426,18130,612697,189085989,0,1579
(주)지에스글로벌,001250,2014/03,781268,435342,507139,523498,257770,84186,5415,649944,14948,628709,239408547,0,1652
(주)지에스글로벌,001250,2015/03,785774,429753,501940,526146,259628,96611,9227,637412,15010,614820,144973099,0,1680
(주)지에스글로벌,001250,2016/03,1347974,911323,761864,1157911,190063,104282,5689,567507,16471,545304,176851492,0,3426
(주)지에스글로벌,001250,2017/03,1275172,774639,710867,910446,364726,124522,8929,811937,21690,778170,226479004,0,5029
(주)지에스글로벌,001250,2018/03,1266506,774678,719281,876960,389546,125566,5778,1004502,22076,968449,263096823,0,5662
(주)지에스글로벌,001250,2019/03,1369882,805931,824506,958588,411294,172400,8586,1043092,21376,1006457,349480027,0,6442
(주)지에스글로벌,001250,2020/03,1283936,750614,798679,900299,383637,147928,8107,868157,23067,825583,213207376,0,4476
(주)지에스글로벌,001250,2021/03,1026302,595386,639359,731903,294399,106117,2994,679475,21490,649921,146996039,0,3343
(주)지에스글로벌,001250,2022/03,1513732,1005948,1118157,1161297,352435,278726,11879,1250816,26770,1200239,249218004,0,4477
(주)지에스리테일,007070,2012/03,3175290,975888,1082687,1752091,1423199,151766,15846,1047210,207107,829114,0,0,7206
(주)지에스리테일,007070,2013/03,2854083,556710,691671,1348662,1505421,134127,11723,1117679,227045,876208,0,0,11016
(주)지에스리테일,007070,2014/03,2802259,498243,619231,1210647,1591612,126907,11445,1131333,230427,888210,0,0,9905
(주)지에스리테일,007070,2015/03,2956433,635597,724309,1289834,1666598,129767,31024,1324824,244493,1040596,302675000,0,9912
(주)지에스리테일,007070,2016/03,4855251,1042772,525637,2743842,2111409,126157,19237,1640297,272136,1341690,375150703,0,12795
(주)지에스리테일,007070,2017/03,4800266,1329702,705282,2506276,2293991,170383,22896,1845797,312944,1506769,412934000,0,6500
(주)지에스리테일,007070,2018/03,5128911,1820557,779738,2768058,2360854,209049,16045,1994793,391806,1581395,447183000,0,8405
(주)지에스리테일,007070,2019/03,6781779,2177136,877195,4344420,2437359,202069,7576,2082757,414472,1646883,480687000,0,17362
(주)지에스리테일,007070,2020/03,7100350,1795355,905916,4564581,2535769,191681,54861,2141891,393648,1659479,356214000,0,17763
(주)지에스리테일,007070,2021/03,7198941,1754886,1013322,4569704,2629237,193856,36245,2100137,377247,1685366,379483000,0,15470
(주)지에스리테일,007070,2022/03,9599713,2313912,1241008,5302902,4296811,221308,9423,2598472,642233,1928910,464397000,0,38393
(주)지투알,035000,2011/03,291841,191862,266705,196781,95060,0,-1726,52837,19060,36599,152203354,0,168
(주)지투알,035000,2012/03,346613,238488,321998,244525,102088,0,43,64361,21433,43571,146101041,0,323
(주)지투알,035000,2013/03,344564,233829,320400,239204,105360,0,-4490,63510,25352,43950,149242627,0,241
(주)지투알,035000,2014/03,321163,204398,298017,209571,111593,0,-6342,56030,25618,37128,135909756,0,401
(주)지투알,035000,2015/03,351022,224578,324080,234232,116789,0,-6028,74958,28386,53110,124169899,0,490
(주)지투알,035000,2016/03,366752,228886,339625,239410,127342,0,-4064,87000,27544,62482,171059596,0,1069
(주)지투알,035000,2017/03,428926,282261,401635,292678,136248,0,-5357,81706,29450,55739,179738288,0,921
(주)지투알,035000,2018/03,629708,471529,601720,481716,147993,0,-2877,68706,33723,38583,245207197,0,708
(주)지투알,035000,2019/03,586874,412572,552450,427657,159217,0,-5955,65948,36431,37326,219943042,0,466
(주)지투알,035000,2020/03,412113,270965,370408,278734,133379,0,-4922,66991,34871,39767,184419228,0,558
(주)지투알,035000,2021/03,444877,297625,404142,306536,138340,0,-2936,64879,38492,29354,179920281,0,340
(주)지투알,035000,2022/03,469842,305173,421018,315482,154360,0,-1495,87317,41782,47478,177536014,0,327
(주)진도,088790,2011/03,,,,,,,,,,,,,
(주)진도,088790,2012/03,,,,,,,,,,,,,
(주)진도,088790,2013/03,171329,100354,102098,102365,68964,80456,1235,44015,15678,24392,8832723,0,2228
(주)진도,088790,2014/03,152122,83579,86083,86485,65638,68922,-2476,32058,12412,18436,6871939,0,784
(주)진도,088790,2015/03,129218,49919,69296,51969,77249,50948,1596,35229,12325,21233,4876479,0,546
(주)진도,088790,2016/03,128276,36337,69499,38375,89901,50851,2873,35024,11254,19991,4773043,0,581
(주)진도,088790,2017/03,133738,34547,75980,36432,97305,53197,4238,36481,12463,19459,4269326,0,299
(주)진도,088790,2018/03,150505,45027,93767,46712,103793,55988,4693,40538,13149,21399,5971938,0,386
(주)진도,088790,2019/03,142770,39835,86248,41579,101191,69507,-1392,24481,9611,15815,2103619,0,403
(주)진도,088790,2020/03,130691,30148,75103,31731,98960,63667,147,14792,6736,7974,1292854,0,338
(주)진도,088790,2021/03,126453,27071,72614,28265,98188,53081,1039,14643,6036,7643,954986,0,194
(주)진도,088790,2022/03,130910,27542,76560,28715,102195,43362,2107,17861,6378,8631,834962,0,234
(주)진양홀딩스,100250,2011/03,,,,,,,,,,,,,
(주)진양홀딩스,100250,2012/03,,,,,,,,,,,,,
(주)진양홀딩스,100250,2013/03,520410,86479,138000,170857,349554,12281,3237,63875,5438,54984,36059971,0,1094
(주)진양홀딩스,100250,2014/03,527120,78257,132451,165411,361709,11920,2257,62820,5704,53060,30967806,0,2695
(주)진양홀딩스,100250,2015/03,545155,82532,137303,171985,373170,12519,3486,65349,6256,54564,30433691,0,1436
(주)진양홀딩스,100250,2016/03,537203,91234,126308,173785,363418,11051,2068,57763,6525,46911,25815727,0,1553
(주)진양홀딩스,100250,2017/03,552935,90494,135468,162344,390591,11539,3097,66095,6293,55842,30754662,0,1543
(주)진양홀딩스,100250,2018/03,461439,71297,147066,107242,354197,10803,-803,60814,5967,52728,32585414,0,1322
(주)진양홀딩스,100250,2019/03,502146,110740,155742,146245,355900,10005,2831,56790,5272,48220,31534717,0,1489
(주)진양홀딩스,100250,2020/03,515435,101762,139993,149496,365939,10660,1830,52316,5203,43610,27079202,0,3007
(주)진양홀딩스,100250,2021/03,561844,125638,151216,184015,377829,13545,-2256,55850,6007,48289,30620044,0,6350
(주)진양홀딩스,100250,2022/03,658178,154699,280561,217531,440647,13388,59538,57906,6259,49608,30357667,0,3603
(주)진에어,272450,2018/03,,,,,,,,,,,,,
(주)진에어,272450,2019/03,,,,,,,,,,,,,
(주)진에어,272450,2020/03,,,,,,,,,,,,,
(주)진에어,272450,2021/03,,,,,,,,,,,,,
(주)진에어,272450,2022/03,,,,,,,,,,,,,
(주)천일고속,000650,2011/03,,,,,,,,,,,,,
(주)천일고속,000650,2012/03,,,,,,,,,,,,,
(주)천일고속,000650,2013/03,,,,,,,,,,,,,
