회사명,거래소코드,회계년도,자산(*)(요약)(IFRS)(백만원),유동부채(*)(요약)(IFRS)(백만원),유동자산(*)(요약)(IFRS)(백만원),부채(*)(요약)(IFRS)(백만원),자본(*)(요약)(IFRS)(백만원),재고자산(요약)(IFRS)(백만원),당기순이익(총포괄손익)(요약)(IFRS)(백만원),매출액(수익)(요약)(IFRS)(백만원),판매비와 관리비(물류원가 등 포함)(요약)(IFRS)(백만원),매출원가(요약)(IFRS)(백만원),매입채무(IFRS)(천원),금융원가(요약)(IFRS)(백만원)
(주)누리플랜,069140,2022/09,68450,22714,19224,30879,37571,827,1940,32006,6319,25482,3172885,737
(주)누리플렉스,040160,2011/09,70933,13744,23544,25608,45325,5662,1159,25734,7550,18016,3361943,2469
(주)누리플렉스,040160,2012/09,65712,15548,25004,25442,40271,7475,-3135,18817,8726,12734,4713778,610
(주)누리플렉스,040160,2013/09,69423,15787,28078,18813,50610,3463,17353,23216,6399,14680,2335743,558
(주)누리플렉스,040160,2014/09,60101,15319,22488,18100,42001,1737,2074,23295,7316,14077,3082307,398
(주)누리플렉스,040160,2015/09,68664,19079,35567,19321,49344,2814,7354,38396,7258,23014,4479132,362
(주)누리플렉스,040160,2016/09,66370,15632,30089,15741,50629,3530,2451,26031,9648,12249,2015103,172
(주)누리플렉스,040160,2017/09,132594,61955,71754,77808,54786,23086,128,56053,17152,37704,28808763,640
(주)누리플렉스,040160,2018/09,130579,60943,70912,68293,62286,25438,12332,107578,17289,75534,17793272,905
(주)누리플렉스,040160,2019/09,115536,51827,61406,53791,61745,22843,2801,52545,12549,36603,13815987,967
(주)누리플렉스,040160,2020/09,105967,27468,54128,35771,70196,14510,4168,45092,12615,27928,4860442,596
(주)누리플렉스,040160,2021/09,106952,32606,42439,39069,67882,10528,2204,24463,10388,14546,2232191,424
(주)누리플렉스,040160,2022/09,137381,45821,70636,59049,78333,21583,8539,48951,11457,34098,5577947,3060
(주)누보,332290,2019/09,,,,,,,,,,,,
(주)누보,332290,2020/09,,,,,,,,,,,,
(주)누보,332290,2021/09,,,,,,,,,,,,
(주)누보,332290,2022/09,90369,37736,63934,59927,30442,20877,-2487,57873,15903,42672,4031023,869
(주)뉴보텍,060260,2011/09,29605,13613,16277,15600,14005,4159,-2862,24742,6471,21136,3170793,397
(주)뉴보텍,060260,2012/09,26146,11007,14211,12063,14083,4104,-356,25295,6181,19373,2852339,377
(주)뉴보텍,060260,2013/09,25380,9928,14827,10907,14474,4231,-410,22969,6191,17089,2114861,270
(주)뉴보텍,060260,2014/09,25168,9956,15684,11185,13983,5907,-867,21487,6872,15454,1473370,229
(주)뉴보텍,060260,2015/09,27526,10551,17766,11984,15543,5003,338,23637,6389,16765,1125957,230
(주)뉴보텍,060260,2016/09,27593,9662,17974,11512,16081,2760,420,25905,8016,17376,1531494,143
(주)뉴보텍,060260,2017/09,28532,11158,18281,12654,15879,3505,-843,28905,8621,21296,1946424,178
(주)뉴보텍,060260,2018/09,33580,12170,23836,13008,20571,4287,1329,29944,8162,22156,2318652,197
(주)뉴보텍,060260,2019/09,36385,9371,21979,13609,22777,4009,716,30018,7905,21199,2666438,194
(주)뉴보텍,060260,2020/09,47524,16426,20716,20973,26550,4714,-342,30350,7513,24177,1752140,233
(주)뉴보텍,060260,2021/09,53360,17445,25957,34066,19294,5529,-3574,32261,7358,27248,2969099,632
(주)뉴보텍,060260,2022/09,56133,30418,22286,39247,16886,6906,-3375,30605,7289,23849,2579595,3630
(주)뉴인텍,012340,2011/09,63687,27141,32391,36852,26835,7032,596,44081,3138,39532,6207011,1149
(주)뉴인텍,012340,2012/09,65229,35210,30868,38327,26902,7301,-1985,35185,3035,32717,2877211,1312
(주)뉴인텍,012340,2013/09,58652,33727,24959,36939,21714,6396,-1449,39066,3280,36292,3661403,1116
(주)뉴인텍,012340,2014/09,56810,32061,22680,35577,21233,7334,-3559,38910,3473,38024,4596008,1076
(주)뉴인텍,012340,2015/09,51905,27509,17944,31856,20049,6311,-383,35225,3338,31640,2966302,916
(주)뉴인텍,012340,2016/09,51970,18886,19952,22756,29214,6275,-3281,33217,3309,32072,4201205,906
(주)뉴인텍,012340,2017/09,44322,21391,18115,27295,17027,6223,-2143,33364,3073,31395,5386575,618
(주)뉴인텍,012340,2018/09,43435,24128,17127,31150,12285,6560,-2357,33432,3178,31518,0,701
(주)뉴인텍,012340,2019/09,42567,22131,16481,28283,14284,6254,-163,35156,2764,31882,0,589
(주)뉴인텍,012340,2020/09,47209,14996,19669,19875,27334,6475,354,34917,2837,31455,0,275
(주)뉴인텍,012340,2021/09,75815,39145,40056,47670,28145,9143,472,41007,3740,37862,4670212,331
(주)뉴인텍,012340,2022/09,77183,45189,30596,52899,24284,10333,-4218,47516,4344,48722,0,620
(주)뉴트리,270870,2018/09,30982,7245,23032,7762,23219,4515,2505,69008,42346,16477,2936971,4653
(주)뉴트리,270870,2019/09,66052,8882,44278,9712,56340,6127,7909,84586,53850,21454,3626092,253
(주)뉴트리,270870,2020/09,96765,16984,53976,28103,68662,18854,13634,121077,74057,29085,8756378,463
(주)뉴트리,270870,2021/09,131486,22275,84410,43269,88217,12400,16099,182830,120590,43370,3179452,507
(주)뉴트리,270870,2022/09,120781,25625,72031,26571,94209,11124,7043,143659,103647,34285,1417973,1780
(주)뉴파워프라즈마,144960,2017/09,141889,24248,86491,25993,115896,8300,17077,87640,22640,44671,2215174,1143
(주)뉴파워프라즈마,144960,2018/09,142915,14807,83253,16263,126652,10202,10333,55789,17492,27517,1641032,2842
(주)뉴파워프라즈마,144960,2019/09,148286,11909,63227,14039,134247,10771,4323,41215,15177,24240,2442049,379
(주)뉴파워프라즈마,144960,2020/09,168213,22861,69646,24901,143312,14059,14074,60814,17260,35528,3526126,817
(주)뉴파워프라즈마,144960,2021/09,291269,54926,91497,120714,170555,18914,13295,65220,20873,37510,3484477,2360
(주)뉴파워프라즈마,144960,2022/09,300000,33057,94607,99545,200455,25423,29525,81542,24885,45321,4754999,5302
(주)뉴프렉스,085670,2011/09,74570,24440,32884,36262,38309,19256,268,44763,3830,40116,10112565,1099
(주)뉴프렉스,085670,2012/09,101365,43943,55984,59998,41367,23981,3075,84499,6257,74389,31597198,1348
(주)뉴프렉스,085670,2013/09,116757,55330,64632,76378,40379,31151,984,106940,7187,96440,27520903,2094
(주)뉴프렉스,085670,2014/09,114231,55556,61605,76952,37279,25901,1621,106377,7311,96325,21489589,2170
(주)뉴프렉스,085670,2015/09,122170,57371,65036,80375,41795,29419,-1273,83378,6922,78530,25685196,1573
(주)뉴프렉스,085670,2016/09,127222,63722,70765,87115,40107,30293,-2567,115418,6928,106721,34213379,4242
(주)뉴프렉스,085670,2017/09,119433,55804,62326,73450,45983,27154,2783,112818,6344,101828,26764037,2840
(주)뉴프렉스,085670,2018/09,151936,75491,83800,95091,56846,25727,6143,155152,7890,138670,39442564,3358
(주)뉴프렉스,085670,2019/09,127909,53188,63606,75592,52317,14870,-5992,110190,7215,110866,24954949,3244
(주)뉴프렉스,085670,2020/09,132402,75364,70586,86906,45496,10281,-6693,121631,6104,123520,30137613,4067
(주)뉴프렉스,085670,2021/09,131515,77169,71685,84651,46864,11736,-1519,118461,7077,115674,32646920,3124
(주)뉴프렉스,085670,2022/09,138573,64959,75756,74107,64465,9530,17772,157677,9462,136506,27956791,5804
(주)다날,064260,2011/09,141828,43614,85358,59401,82427,0,3515,60408,54874,0,12397061,2286
(주)다날,064260,2012/09,160561,68059,96363,69370,91190,0,4472,60894,54796,0,12372875,936
(주)다날,064260,2013/09,188379,72783,121220,79026,109352,0,3165,77084,69423,0,14155162,447
(주)다날,064260,2014/09,196025,74212,120845,77234,118791,0,8101,68980,63080,0,12098304,207
(주)다날,064260,2015/09,282531,109261,229548,164458,118074,218,1943,75549,69783,0,12742201,1239
(주)다날,064260,2016/09,365888,127423,297456,213552,152336,1819,5513,95264,85248,0,14581079,1708
(주)다날,064260,2017/09,432972,120242,361659,262335,170636,1325,10679,113964,99357,0,14188592,1867
(주)다날,064260,2018/09,462577,281607,375710,285762,176816,99,10338,110575,94602,0,12609033,2370
(주)다날,064260,2019/09,524341,174980,427894,326095,198246,1,20831,119603,100740,0,14061850,3530
(주)다날,064260,2020/09,524966,116802,424548,283676,241291,0,13298,143385,125180,0,14160931,3765
(주)다날,064260,2021/09,670678,135780,509337,333992,336686,0,38078,165868,149081,0,14712830,3735
(주)다날,064260,2022/09,706550,175409,518710,351341,355208,0,2126,178826,163580,0,16143812,4286
(주)다보링크,340360,2020/09,,,,,,,,,,,,
(주)다보링크,340360,2021/09,47943,21011,43209,22523,25420,11112,-12544,61791,5267,55151,7296123,1740
(주)다보링크,340360,2022/09,45071,24276,39770,24456,20615,13554,-4650,49937,5070,47446,6139005,3425
(주)다산네트웍스,039560,2011/09,200868,67912,111556,69180,131688,14298,3543,100271,30968,65246,19604822,7608
(주)다산네트웍스,039560,2012/09,191947,44096,95269,45367,146580,18088,3514,95870,33037,55186,18144298,5211
(주)다산네트웍스,039560,2013/09,196556,58302,109246,60990,135566,19345,3453,92257,29879,58794,13726573,2953
(주)다산네트웍스,039560,2014/09,227715,89787,128060,92252,135463,22370,-1068,103471,33683,70351,25476631,5311
(주)다산네트웍스,039560,2015/09,252683,47971,40851,114429,138254,3117,-1747,50985,14826,37513,4853114,10231
(주)다산네트웍스,039560,2016/09,283993,56883,66889,138158,145835,8731,8288,20263,5289,14982,11301549,6387
(주)다산네트웍스,039560,2017/09,264520,83766,76122,133913,130607,7817,-1328,20429,7773,12046,3169185,6491
(주)다산네트웍스,039560,2018/09,257404,54965,69094,89957,167448,9148,-9245,20776,6910,12926,6948738,9150
(주)다산네트웍스,039560,2019/09,272889,60655,88669,100995,171893,3434,5971,59717,10870,42540,0,6949
(주)다산네트웍스,039560,2020/09,263299,43150,46803,63225,200074,1360,4250,20722,8314,13132,4374122,7192
(주)다산네트웍스,039560,2021/09,260535,30733,67096,41261,219274,965,8520,25036,8107,15381,1990032,703
(주)다산네트웍스,039560,2022/09,346673,35003,107677,38128,308545,1740,94086,21829,9316,14444,3517286,1706
(주)다산솔루에타,154040,2013/09,61834,20653,42651,26676,35158,14936,14736,73191,5950,47822,9571592,1130
(주)다산솔루에타,154040,2014/09,89039,14781,60542,18331,70707,19717,7969,66811,8018,50044,8233570,219
(주)다산솔루에타,154040,2015/09,89424,12835,61925,13680,75744,9051,9892,56526,7311,37700,5546573,2705
(주)다산솔루에타,154040,2016/09,117590,9472,56606,42677,74914,5862,-1109,36248,6296,31573,4503089,3635
(주)다산솔루에타,154040,2017/09,122295,36561,61206,51443,70852,5172,264,32879,5160,24685,3955397,5805
(주)다산솔루에타,154040,2018/09,119187,21972,29151,38326,80861,5729,3029,38837,6630,28972,8800989,3929
(주)다산솔루에타,154040,2019/09,106055,34274,26867,36432,69623,5586,995,43803,6532,33897,4931540,7216
(주)다산솔루에타,154040,2020/09,110164,28752,43181,42428,67736,3235,3927,34227,5799,24351,5773468,1122
(주)다산솔루에타,154040,2021/09,139707,70981,31997,94703,45005,3372,-2894,28143,6335,21981,4615376,6838
(주)다산솔루에타,154040,2022/09,112167,59354,19640,88837,23329,3336,1792,36513,7431,25406,5137246,9827
(주)다우데이타,032190,2011/09,172566,43997,41632,66452,106114,4613,2155,85022,10131,72848,13326371,1671
(주)다우데이타,032190,2012/09,170465,55168,33619,67706,102759,1829,2530,55254,6474,47467,11194339,1525
(주)다우데이타,032190,2013/09,194337,78732,31487,91152,103185,3827,2271,67540,7665,56568,10127772,2161
(주)다우데이타,032190,2014/09,207451,83295,43278,94131,113320,13063,7713,91091,9460,74307,12164041,2079
(주)다우데이타,032190,2015/09,227422,85603,52796,95988,131434,7983,5059,96481,9466,81392,12224634,1932
(주)다우데이타,032190,2016/09,244670,96108,66145,112628,132042,7745,3818,82702,9727,68580,6455968,1302
(주)다우데이타,032190,2017/09,263702,94364,94439,108098,155603,6167,7048,109712,10800,94118,0,1600
(주)다우데이타,032190,2018/09,280252,111555,105231,120895,159357,7042,9111,129817,12244,110390,7275014,1558
(주)다우데이타,032190,2019/09,322632,146262,109949,157762,164870,3991,10788,139517,14075,117434,0,3068
(주)다우데이타,032190,2020/09,400982,168365,154927,230041,170941,3493,12898,150041,12863,129123,0,4856
(주)다우데이타,032190,2021/09,518119,200444,222859,321561,196557,3290,34626,160875,13106,139303,9455300,4929
(주)다우데이타,032190,2022/09,509410,232809,217510,321203,188207,5824,13387,144003,13802,123895,9113469,6916
(주)다원시스,068240,2011/09,90424,27867,66912,50845,39579,2894,4191,30445,6636,18594,4641881,980
(주)다원시스,068240,2012/09,84961,15932,54315,42845,42115,3255,4295,35849,7966,22180,5986463,1541
(주)다원시스,068240,2013/09,83156,13441,42163,31646,51510,2427,4393,36214,7995,22441,3012158,1071
(주)다원시스,068240,2015/09,146166,32189,65189,69666,76500,2305,7528,47104,11206,29675,7893126,547
(주)다원시스,068240,2016/09,218448,52623,123178,84231,134216,1356,5092,49480,10081,32777,5615712,1121
(주)다원시스,068240,2017/09,293510,77742,139781,143533,149977,1752,8745,84163,18073,56106,14787152,1809
(주)다원시스,068240,2018/09,358375,109401,167004,165203,193173,22425,8143,88409,16069,61965,20615293,2658
(주)다원시스,068240,2019/09,425267,148147,200632,213224,212043,40843,8899,108346,18584,79118,12924323,2561
(주)다원시스,068240,2020/09,512958,232281,267658,293544,219414,17368,7186,190040,23308,155726,16091789,2496
(주)다원시스,068240,2021/09,601481,236084,342356,308560,292921,23282,4240,228930,25400,201309,17626674,1962
(주)다원시스,068240,2022/09,716727,334697,436895,431116,285610,29403,-61413,175629,30451,210517,21892182,3813
(주)대동스틸,048470,2011/09,111019,49719,82340,52343,58676,37901,3884,119916,3072,111366,9520342,3100
(주)대동스틸,048470,2012/09,117152,56974,88617,58616,58536,34534,775,140103,2602,137522,25671531,1268
(주)대동스틸,048470,2013/09,89938,26816,63926,31151,58787,20203,534,102691,2440,98084,12266797,808
(주)대동스틸,048470,2014/09,76211,15397,49779,16536,59674,15997,1021,76803,2456,73660,7550051,372
(주)대동스틸,048470,2015/09,62459,10212,40466,10695,51764,9037,-1356,73088,2447,71924,5973912,776
(주)대동스틸,048470,2016/09,63033,5823,37474,6140,56893,13437,3362,49716,2127,43961,4546231,142
(주)대동스틸,048470,2017/09,76307,10942,51980,11786,64520,11845,6026,66240,2536,58260,9086237,299
(주)대동스틸,048470,2018/09,74649,10476,52384,11193,63456,18189,333,71755,2882,68876,7776254,283
(주)대동스틸,048470,2019/09,79152,12989,55174,17908,61244,19755,486,84152,3591,80671,11071125,216
(주)대동스틸,048470,2020/09,72275,11794,52300,12979,59295,13983,-599,77746,3168,74324,10558364,2125
(주)대동스틸,048470,2021/09,106818,25887,83132,27787,79031,40462,15359,116766,4035,93800,15152279,362
(주)대동스틸,048470,2022/09,102933,28205,84126,33324,69608,25796,-5382,147274,7126,145979,7128829,521
(주)대륙제관,004780,2011/09,119233,52364,74531,62050,57183,20371,4676,134388,7241,119927,26878061,1121
(주)대륙제관,004780,2012/09,131920,63083,85202,71391,60529,22900,4325,142100,8437,126524,31317379,1303
(주)대륙제관,004780,2013/09,132100,51233,85562,70468,61632,19387,2117,146980,8531,129636,24312928,1132
(주)대륙제관,004780,2014/09,135274,55428,85495,69319,65955,18251,5250,156858,9528,139862,22623294,1082
(주)대륙제관,004780,2015/09,138893,47026,85572,61367,77527,24601,9930,155065,9558,132626,21896119,810
(주)대륙제관,004780,2016/09,144676,43593,86681,55990,88686,22732,10166,139272,9327,116308,16847283,788
(주)대륙제관,004780,2017/09,153600,43015,90181,54016,99584,24490,8364,147807,9555,126818,19889569,628
(주)대륙제관,004780,2018/09,154112,39251,87107,51209,102903,30532,3246,145410,10287,130367,20401971,366
(주)대륙제관,004780,2019/09,156591,37270,88642,51088,105503,27259,3059,146976,10514,132441,18917141,340
(주)대륙제관,004780,2020/09,166736,39437,98666,53943,112793,25897,7491,156562,11512,135420,19397096,296
(주)대륙제관,004780,2021/09,176557,39507,104938,56095,120462,35038,6458,172727,11839,153981,26391445,271
(주)대륙제관,004780,2022/09,188260,42544,117772,59634,128626,47964,8250,205113,11727,186132,26353961,266
(주)대림제지,017650,2011/09,102646,16102,22611,38053,64593,5202,-886,58733,2755,55521,1948221,686
(주)대림제지,017650,2012/09,107720,12969,27739,29144,78577,2358,9967,61009,3205,47023,911575,509
(주)대림제지,017650,2013/09,102736,5616,24466,17838,84899,2212,3983,44449,3119,40553,1096975,81
(주)대림제지,017650,2014/09,108329,4557,28036,15583,92745,3645,4935,42944,3301,36323,1029595,39
(주)대림제지,017650,2015/09,109816,3671,19983,16534,93282,3417,-28,39248,2891,38023,799759,26
(주)대림제지,017650,2016/09,117073,4335,28187,21826,95247,1998,13691,47696,3032,39661,1015491,36
(주)대림제지,017650,2017/09,143679,24112,30381,51321,92358,3394,-5820,63078,3843,59018,2355020,104
(주)대림제지,017650,2018/09,219514,35421,24671,80084,139430,4681,5654,62402,3542,52932,2857641,905
(주)대림제지,017650,2019/09,220069,29906,26019,71824,148244,7427,4912,75664,6151,62880,2746897,968
(주)대림제지,017650,2020/09,220888,24226,38842,59541,161347,3390,9315,90521,7924,72326,5039707,503
(주)대림제지,017650,2021/09,255444,25444,59589,55238,200206,7404,15927,130339,8076,102886,7989060,184
(주)대림제지,017650,2022/09,272056,22558,74579,49118,222938,6847,17937,141975,9634,110482,7194160,220
(주)대명소노시즌,007720,2011/09,107394,6228,62060,6790,100604,2187,-1428,4721,3318,3785,837813,420
(주)대명소노시즌,007720,2012/09,86087,1008,58138,1445,84642,2107,-4628,9718,5646,6865,349135,130
(주)대명소노시즌,007720,2013/09,83694,2907,42324,3275,80419,3367,2364,10275,4145,6829,579031,0
(주)대명소노시즌,007720,2014/09,88184,4298,36864,4867,83317,4057,3186,15972,4408,11373,2329377,0
(주)대명소노시즌,007720,2015/09,110615,20263,59560,21738,88877,6446,-1333,72813,10836,61955,12506506,9
(주)대명소노시즌,007720,2016/09,153736,18734,111928,45623,108112,7630,3606,162244,23264,134789,13856677,603
(주)대명소노시즌,007720,2017/09,155820,24229,104832,53202,102618,6908,2253,157552,23028,128849,14967359,1416
(주)대명소노시즌,007720,2018/09,155031,56764,83231,59586,95445,8046,5692,159129,26119,126731,13483490,1488
(주)대명소노시즌,007720,2019/09,252447,77825,202261,83650,168798,8056,84027,166737,23700,136699,14354253,1884
(주)대명소노시즌,007720,2020/09,224688,57082,185116,60739,163949,11992,-2294,96152,16217,80397,9163377,1871
(주)대명소노시즌,007720,2021/09,213091,64312,170370,67964,145127,11304,-21449,94586,34018,76640,8500877,3874
(주)대명소노시즌,007720,2022/09,174631,47782,131192,52281,122350,8915,-12185,118725,36678,94360,10990139,2570
(주)대성미생물연구소,036480,2011/09,25798,2401,9420,6029,19770,4507,-378,12740,3204,10057,703046,87
(주)대성미생물연구소,036480,2012/09,25093,2692,9691,5478,19614,4329,99,12514,2910,9457,412923,212
(주)대성미생물연구소,036480,2013/09,27449,4907,12623,7230,20219,5851,810,15447,3385,10966,2568388,118
(주)대성미생물연구소,036480,2014/09,28013,5033,11758,7138,20874,5969,1482,18523,3375,13179,1774682,122
(주)대성미생물연구소,036480,2015/09,29190,2987,13425,5151,24040,5771,3225,22654,3603,15067,788642,55
(주)대성미생물연구소,036480,2016/09,33853,4220,18308,5882,27971,5720,3258,23433,3709,15430,1902695,242
(주)대성미생물연구소,036480,2017/09,34661,3049,18836,4656,30005,6615,1374,18654,3955,12872,1188316,258
(주)대성미생물연구소,036480,2018/09,35606,2431,19992,3719,31887,6915,1914,18770,3541,13060,423069,46
(주)대성미생물연구소,036480,2019/09,44658,3221,23168,9664,34994,8602,2310,18590,3748,12383,1638282,71
(주)대성미생물연구소,036480,2020/09,57247,2629,24748,20583,36665,9073,1896,18864,4154,11846,918659,182
(주)대성미생물연구소,036480,2021/09,60971,3872,21799,24871,36100,8685,113,17242,3946,13964,644791,211
(주)대성미생물연구소,036480,2022/09,62868,8100,26549,24410,38458,10587,1739,18411,3751,15253,637980,332
(주)대성파인텍,104040,2011/09,36757,13108,18697,16070,20687,4442,2595,22470,1475,17588,3424992,233
(주)대성파인텍,104040,2012/09,40564,14104,24093,14999,25565,4368,2427,25657,1336,21279,6726545,215
(주)대성파인텍,104040,2013/09,40381,12197,25040,12812,27569,3955,2413,23927,1425,19610,3996529,91
(주)대성파인텍,104040,2014/09,49939,18687,25884,19547,30392,6038,2148,26881,1455,22795,3618630,108
(주)대성파인텍,104040,2015/09,50460,15302,25888,16764,33697,6535,2097,29949,2581,24885,3230623,179
(주)대성파인텍,104040,2016/09,63129,18311,31236,25010,38118,5845,2033,33637,2749,28136,3566874,419
(주)대성파인텍,104040,2017/09,79300,18807,32085,35428,43873,5328,2034,31925,3312,25594,0,617
(주)대성파인텍,104040,2018/09,96544,22285,32167,40952,55592,9127,5736,27803,3337,22146,4484012,669
(주)대성파인텍,104040,2019/09,91703,21688,25497,39840,51863,9086,219,25392,3055,21892,3086599,774
(주)대성파인텍,104040,2020/09,91558,30858,34295,38519,53038,7528,1194,21916,2958,18295,2607297,536
(주)대성파인텍,104040,2021/09,83865,27688,28980,29127,54738,8752,917,23237,3287,18889,2149029,315
(주)대성파인텍,104040,2022/09,82347,25236,26150,29155,53193,10109,-1582,19323,3349,17574,2221518,440
(주)대성하이텍,129920,2022/09,175373,77381,120690,102133,73240,66351,1869,75870,11829,56799,18908194,5195
(주)대원,007680,2018/09,389316,86691,280858,121559,267757,62980,32763,253518,10198,217148,32580156,680
(주)대원,007680,2019/09,424264,66301,265432,151280,272983,27395,6568,110022,10643,92390,22794835,3482
(주)대원,007680,2020/09,433468,96893,250379,157001,276467,26410,1469,98348,15332,77219,7660028,9072
(주)대원,007680,2021/09,502688,155761,333313,188728,313960,103993,18772,177617,18372,142031,17400744,2662
(주)대원,007680,2022/09,505052,137043,374322,175510,329542,134827,19745,241770,17642,207935,18017512,4237
(주)대유,290380,2018/09,73314,6500,59066,10630,62684,4390,7143,27629,8948,10056,561243,6
(주)대유,290380,2019/09,77988,6547,60088,11811,66177,5398,7298,28632,9470,10723,321132,12
(주)대유,290380,2020/09,81215,8167,47959,13175,68040,6125,7179,32296,12075,12114,535237,25
(주)대유,290380,2021/09,126651,39773,37748,45166,81484,6931,6891,33102,9636,12932,492812,4994
(주)대유,290380,2022/09,166703,36262,48324,42027,124676,9142,1139,33342,10198,14140,807310,4549
(주)대유에이피,290120,2019/09,104469,61616,53286,63636,40833,8586,2037,124060,6581,110961,12262572,497
(주)대유에이피,290120,2020/09,147865,81567,60447,100065,47799,7106,4087,100104,6374,85993,16651460,1614
(주)대유에이피,290120,2021/09,190848,105331,97806,136379,54469,12770,2729,98294,7351,84885,16772615,2447
(주)대유에이피,290120,2022/09,205678,97359,96532,138611,67067,19074,11766,118744,12007,95763,22770289,3946
(주)대창솔루션,096350,2011/09,137173,42031,32466,53373,83799,13497,1958,59100,3284,53452,7113550,1366
(주)대창솔루션,096350,2012/09,139898,29431,39236,55243,84655,11745,1571,53882,3537,47541,5433489,1417
(주)대창솔루션,096350,2013/09,137155,30806,37905,59736,77419,10641,-3379,34277,4998,33501,5161812,1249
(주)대창솔루션,096350,2014/09,135050,37682,40911,60702,74348,13820,-5059,43047,4748,41262,5818333,1310
(주)대창솔루션,096350,2015/09,124239,47270,30818,61162,63077,9415,-1177,32696,2620,30538,5556118,1288
(주)대창솔루션,096350,2016/09,122446,48824,29880,69519,52926,11752,-569,23996,3427,23425,2955995,1454
(주)대창솔루션,096350,2017/09,124464,46285,29828,64956,59509,12731,-3242,21176,3235,20721,3745638,1619
(주)대창솔루션,096350,2018/09,134690,41962,43477,79163,55527,17658,-2768,19978,2978,17363,4471945,2206
(주)대창솔루션,096350,2019/09,127795,46052,39346,63342,64453,14420,-1442,33622,3410,29534,0,2340
(주)대창솔루션,096350,2020/09,111442,40628,26530,57587,53855,10220,-9243,19003,2933,23788,3096550,1394
(주)대창솔루션,096350,2021/09,96117,43390,21014,58238,37880,10980,-2401,21116,3090,20053,4259833,1150
(주)대창솔루션,096350,2022/09,92659,48428,18929,62460,30198,9336,-4685,24633,3603,24088,5589470,1447
(주)대창스틸,140520,2015/09,228976,123232,97411,138753,90223,45499,1004,169463,6754,160647,0,2267
(주)대창스틸,140520,2016/09,227716,118055,97554,134132,93583,40844,175,172589,6294,164097,0,2049
(주)대창스틸,140520,2017/09,237664,125643,109486,139072,98592,45536,-298,188586,6301,179436,0,2336
(주)대창스틸,140520,2018/09,233136,123405,106993,135254,97882,35814,810,169290,5757,160733,0,2413
(주)대창스틸,140520,2019/09,245988,141937,115669,151500,94488,40892,467,154358,5948,145931,0,2902
(주)대창스틸,140520,2020/09,224184,134584,76989,137425,86759,29740,-3445,119164,10174,111037,0,2245
(주)대창스틸,140520,2021/09,232465,142317,109088,144771,87694,31192,3591,147088,6429,135324,0,2552
(주)대창스틸,140520,2022/09,225077,107005,101939,112690,112387,46681,26949,197737,6826,189119,0,2204
(주)대한과학,131220,2012/09,33907,8545,17654,16088,17819,11970,1453,29747,5523,22199,5047224,314
(주)대한과학,131220,2013/09,38691,8543,21718,20441,18250,14570,334,26412,6561,19077,6058851,336
(주)대한과학,131220,2014/09,37951,7431,21397,18244,19707,13172,429,24746,6099,18075,4131531,337
(주)대한과학,131220,2015/09,42975,15830,25708,20277,22698,13430,-457,25799,7003,19087,6466505,841
(주)대한과학,131220,2016/09,36670,10409,20027,13463,23207,11858,1228,28562,5710,22152,3749660,181
(주)대한과학,131220,2017/09,33344,8274,17750,9968,23376,11595,361,21324,5599,15294,3865082,72
(주)대한과학,131220,2018/09,32470,5642,17440,7025,25445,11889,766,23690,5464,17497,3352437,21
(주)대한과학,131220,2019/09,33503,5901,17563,7288,26215,11857,762,27647,5842,21147,3710395,20
(주)대한과학,131220,2020/09,34667,4747,18279,6661,28006,13231,748,30311,5855,23299,3058424,17
(주)대한과학,131220,2021/09,38577,7614,21404,8471,30105,13901,2139,30456,5589,22595,4474720,5
(주)대한과학,131220,2022/09,45446,8987,25178,11641,33805,18034,3388,33012,6105,23319,4775297,9
(주)대호특수강,021040,2011/09,111946,86292,80519,88276,23670,27855,-772,167268,5002,158872,19288506,4540
(주)대호특수강,021040,2012/09,122240,101825,89603,103669,18572,30803,-5235,160851,4784,157488,16018457,6420
(주)대호특수강,021040,2013/09,220479,167592,135799,175474,45005,47605,-221,239168,10329,222581,29528504,7656
(주)대호특수강,021040,2014/09,178057,135918,101913,143633,34424,40935,-1790,171450,8549,155352,21792984,4690
(주)대호특수강,021040,2015/09,155715,110505,80666,118843,36872,26129,2656,153406,7847,139328,19036431,3637
(주)대호특수강,021040,2016/09,149915,99442,80361,108808,41107,25124,5087,138690,7797,122413,16202449,3153
(주)대호특수강,021040,2017/09,152743,70035,80615,82616,70127,25786,6390,155555,8064,138701,16125036,2408
(주)대호특수강,021040,2018/09,160828,57631,90082,88773,72055,29548,2949,156901,8382,143340,18350031,1679
(주)대호특수강,021040,2019/09,151238,47575,82431,77721,73516,29136,959,156746,7789,146206,15494802,2204
(주)대호특수강,021040,2020/09,130331,54473,75775,73582,56749,19372,-15459,98025,6734,93510,12948858,2101
(주)대호특수강,021040,2021/09,182115,87253,123388,131807,50308,33554,3267,148722,7693,135718,42238362,2718
(주)대호특수강,021040,2022/09,180074,92731,113946,127750,52324,28310,1426,169990,6766,161045,32147011,5393
(주)더 미동,161570,2014/09,37948,3416,35091,3642,34305,866,2040,28541,3845,23716,2860770,5
(주)더 미동,161570,2015/09,46618,3620,28649,13804,32814,1606,111,33065,3131,29856,2652445,3
(주)더 미동,161570,2016/09,45977,2059,14184,2159,43818,1562,-849,20639,4288,18528,1475606,1
