회사명,거래소코드,회계년도,자산(*)(요약)(IFRS)(백만원),유동부채(*)(요약)(IFRS)(백만원),유동자산(*)(요약)(IFRS)(백만원),부채(*)(요약)(IFRS)(백만원),자본(*)(요약)(IFRS)(백만원),재고자산(요약)(IFRS)(백만원),당기순이익(총포괄손익)(요약)(IFRS)(백만원),매출액(수익)(요약)(IFRS)(백만원),판매비와 관리비(물류원가 등 포함)(요약)(IFRS)(백만원),매출원가(요약)(IFRS)(백만원),매입채무(IFRS)(천원),금융비용(IFRS)(천원),금융원가(요약)(IFRS)(백만원)
(주)이지,037370,2022/03,80684,13311,23332,21369,59316,3257,-454,13565,4024,10039,4212608,0,64
(주)이지바이오,353810,2021/03,98237,43563,66453,63644,34594,16507,3114,30676,5220,20695,8567090,0,497
(주)이지바이오,353810,2022/03,114522,67331,53132,72769,41753,21916,2157,31717,5405,22868,10018626,0,748
(주)이지트로닉스,377330,2022/03,71333,5153,53619,10092,61241,7168,-772,1613,1581,892,925673,0,49
(주)이지홀딩스,035810,2011/03,256584,82142,66865,111277,145307,11854,1692,17896,2947,11968,0,0,1253
(주)이지홀딩스,035810,2012/03,298769,117374,72825,146824,151945,15230,2711,27837,4026,19190,0,0,1727
(주)이지홀딩스,035810,2013/03,289250,109603,57183,123157,166093,14646,3235,30064,3753,20842,6107318,0,1702
(주)이지홀딩스,035810,2014/03,331464,105743,106152,144494,186969,14043,4403,25744,4390,16395,5158796,0,2232
(주)이지홀딩스,035810,2015/03,352920,112228,120175,138557,214363,15039,5549,31620,5190,20114,7222788,0,2101
(주)이지홀딩스,035810,2016/03,392615,120960,108384,152605,240010,14852,5296,32690,5897,20316,6886437,0,2293
(주)이지홀딩스,035810,2017/03,405762,109598,98355,140413,265348,14297,8912,32638,5373,21627,6843080,0,1917
(주)이지홀딩스,035810,2018/03,421414,116298,70775,126610,294804,15159,7985,37672,5343,25668,8181817,0,1331
(주)이지홀딩스,035810,2019/03,476521,126954,82173,180507,296014,15374,5761,37708,6014,25589,9455285,0,2366
(주)이지홀딩스,035810,2020/03,458393,228180,131813,232363,226030,2117,7265,8272,1386,6390,2674070,0,1832
(주)이지홀딩스,035810,2021/03,495231,117498,108082,206208,289023,11575,4368,24462,1632,16830,3252731,0,1700
(주)이지홀딩스,035810,2022/03,540470,148443,111303,189360,351110,12588,16722,31211,1363,21749,4442046,0,2258
(주)이큐셀,160600,2016/03,72600,31966,53086,37464,35136,1461,3085,23265,2456,17260,9831774,0,79
(주)이큐셀,160600,2017/03,52816,16703,27617,18921,33896,2514,-3959,3185,1887,5532,2038082,0,38
(주)이큐셀,160600,2018/03,66035,24151,33177,31755,34280,1699,2532,30497,2093,25372,0,0,123
(주)이큐셀,160600,2019/03,106633,65243,78015,66627,40006,15712,1689,38727,3152,33633,26423241,0,141
(주)이큐셀,160600,2020/03,57964,39858,21900,41741,16223,3294,-2646,9984,2270,9204,4319747,0,1299
(주)이큐셀,160600,2021/09,24200,11372,17818,11684,12516,4726,-2143,3543,1216,4794,5142943,0,43
(주)이크레더블,092130,2011/12,25939,6633,20701,6808,19131,0,732,3065,2372,0,74782,0,0
(주)이크레더블,092130,2013/03,24238,3312,16704,3331,20906,0,687,2992,2254,0,126292,0,0
(주)이크레더블,092130,2014/03,30664,8296,23524,8316,22348,0,649,3059,2370,0,8849,0,0
(주)이크레더블,092130,2015/03,33027,9137,25451,9202,23825,0,598,3332,2707,0,50450,0,0
(주)이크레더블,092130,2016/03,37607,11096,30032,11163,26444,0,1202,4982,3545,0,5171,0,0
(주)이크레더블,092130,2017/03,43601,14065,36353,14151,29450,0,1339,5574,3969,0,0,0,0
(주)이크레더블,092130,2018/03,48410,14554,40904,14657,33753,0,1753,6465,4350,0,0,0,0
(주)이크레더블,092130,2019/03,55135,17447,46565,17716,37419,0,1682,6965,4980,0,0,0,5
(주)이크레더블,092130,2020/03,61750,19295,51979,19458,42292,0,2509,8722,5657,0,0,0,1
(주)이크레더블,092130,2021/03,66449,20160,56804,20392,46057,0,2265,8988,6116,0,0,0,2
(주)이크레더블,092130,2022/03,71012,44548,62900,44673,26339,0,2109,8628,6040,0,0,0,3
(주)이퓨쳐,134060,2012/03,19411,1289,14723,2760,16651,2867,296,2220,1250,755,966835,0,1
(주)이퓨쳐,134060,2013/03,19510,1209,12632,2728,16782,3087,428,2365,1187,820,929681,0,1
(주)이퓨쳐,134060,2014/03,19644,1159,12793,2663,16981,2544,312,2205,1333,781,880204,0,7
(주)이퓨쳐,134060,2015/03,19969,882,11817,2708,17261,2318,76,1833,1220,583,549734,0,0
(주)이퓨쳐,134060,2016/03,20801,1650,11074,3600,17201,2199,416,2306,1195,729,721282,0,11
(주)이퓨쳐,134060,2017/03,20328,947,10820,3172,17157,2688,189,2520,1450,767,633967,0,31
(주)이퓨쳐,134060,2018/03,19971,1155,11082,3329,16642,2030,127,2425,1519,794,549683,0,8
(주)이퓨쳐,134060,2019/03,21434,1618,12665,4201,17233,1765,360,2414,1417,780,729364,0,13
(주)이퓨쳐,134060,2020/03,21250,1321,12587,3158,18091,1583,49,2065,1531,617,0,0,5
(주)이퓨쳐,134060,2021/03,22741,1220,15799,3626,19114,1365,934,3265,1661,927,0,0,3
(주)이퓨쳐,134060,2022/03,23435,1501,17374,3422,20013,1481,543,2893,1449,848,0,0,4
(주)인바디,041830,2011/03,39285,1946,26369,1946,37339,3950,1489,5892,2470,2064,813113,0,0
(주)인바디,041830,2012/03,44317,2278,30767,2278,42039,3923,1430,5979,2919,1790,0,0,0
(주)인바디,041830,2013/03,49102,2820,24825,2820,46282,4456,1892,7125,3200,2045,0,0,0
(주)인바디,041830,2014/03,54866,3347,32233,3347,51519,4450,2106,8538,3559,2792,0,0,0
(주)인바디,041830,2015/03,66157,6097,42679,6097,60059,5969,2718,10930,4339,3457,996663,0,0
(주)인바디,041830,2016/03,86429,10227,59051,10227,76203,8983,4410,18572,4721,6632,2180542,0,0
(주)인바디,041830,2017/03,90859,5349,55021,5349,85510,7081,1911,13136,5429,4103,668514,0,0
(주)인바디,041830,2018/03,111960,6878,71995,6878,105083,9850,5130,15407,4445,5129,1426086,0,0
(주)인바디,041830,2019/03,131410,9729,53688,9729,121682,11182,4944,15181,4483,4939,1083820,0,60
(주)인바디,041830,2020/03,149911,9182,72402,9582,140329,14695,6879,19028,5300,6369,1526490,0,-151
(주)인바디,041830,2021/03,161428,9546,85775,9735,151692,11306,7620,21965,5374,7770,1712668,0,302
(주)인바디,041830,2022/03,193819,13994,104431,14135,179683,17932,11062,29289,6555,9626,3233311,0,206
(주)인산가,277410,2018/03,,,,,,,,,,,,,
(주)인산가,277410,2019/03,33516,7249,14814,8885,24631,4620,43,5383,3174,2140,384775,0,64
(주)인산가,277410,2020/03,47875,7432,24980,18235,29640,5972,818,6870,3525,2511,426167,0,112
(주)인산가,277410,2021/03,64528,18071,27506,30920,33608,7137,504,7615,3801,3222,1043690,0,111
(주)인산가,277410,2022/03,83649,14366,37023,37584,46065,8696,629,8466,3817,3540,1026158,0,324
(주)인성정보,033230,2011/03,59695,28149,22063,29236,30459,7689,-1138,12296,2400,11145,6536139,0,530
(주)인성정보,033230,2012/03,67218,30873,26845,33630,33588,8106,2425,20654,2800,17931,10014930,0,568
(주)인성정보,033230,2013/03,67926,30861,30920,34332,33594,14178,985,18177,2677,15598,10606054,0,549
(주)인성정보,033230,2014/03,71343,31717,32425,33482,37861,13458,23,21618,2657,18835,13411853,0,487
(주)인성정보,033230,2015/03,76890,39066,40651,42172,34718,12202,2715,19220,2922,17673,9138939,0,714
(주)인성정보,033230,2016/03,69267,23926,33448,44857,24409,8274,-1947,17545,2475,15755,9180105,0,1832
(주)인성정보,033230,2017/03,79183,45065,36342,48297,30886,9991,-3923,15788,2995,14621,8762143,0,3346
(주)인성정보,033230,2018/03,78221,33869,32957,39118,39103,8370,-1191,17514,3421,15937,8362961,0,421
(주)인성정보,033230,2019/03,83528,33649,36831,46000,37529,10146,-2502,14395,2790,13261,7705693,0,1013
(주)인성정보,033230,2020/03,93285,44618,46787,61502,31783,11140,-6387,17029,2922,15483,9246447,0,5358
(주)인성정보,033230,2021/03,96067,23980,44574,29671,66396,5744,342,22326,2528,20187,7456370,0,113
(주)인성정보,033230,2022/03,112080,33406,52087,40765,71315,11642,-1245,31846,3681,29086,17494303,0,69
(주)인지디스플레이,037330,2011/03,153374,61143,69136,67157,86217,3618,5392,64049,7621,56193,0,0,1487
(주)인지디스플레이,037330,2012/03,148086,47599,70513,52200,95886,1948,3190,21172,4419,16583,12467783,0,416
(주)인지디스플레이,037330,2013/03,139883,27998,54120,30485,109398,2118,1780,21083,2937,18948,12229368,0,25
(주)인지디스플레이,037330,2014/03,152922,42768,53430,45535,107387,6371,612,22522,3667,18659,11771243,0,106
(주)인지디스플레이,037330,2015/03,143231,32406,46114,34601,108629,9692,1053,15975,2806,13886,5499004,0,80
(주)인지디스플레이,037330,2016/03,149980,32343,65294,47857,102123,4195,455,18651,2246,15958,5016650,0,253
(주)인지디스플레이,037330,2017/03,130769,21644,38086,27184,103584,1255,-679,17641,2335,15346,4326856,0,102
(주)인지디스플레이,037330,2018/03,149270,41785,52875,42470,106800,2019,1631,28170,2654,23633,6859919,0,103
(주)인지디스플레이,037330,2019/03,137100,18956,47268,28649,108451,1001,2134,16309,1962,13249,3564638,0,120
(주)인지디스플레이,037330,2020/03,308893,164714,80184,174568,134325,9036,993,68622,5449,60884,30644782,0,970
(주)인지디스플레이,037330,2021/03,324375,163871,71138,187142,137233,10471,1141,70330,4103,64976,38933035,0,1265
(주)인지디스플레이,037330,2022/03,344014,174821,87639,206584,137430,10379,3060,68725,4477,63511,33689100,0,987
(주)인지소프트,100030,2011/03,27098,815,19449,815,26283,0,968,3037,599,1606,0,0,1
(주)인지소프트,100030,2012/03,26651,598,12656,598,26053,0,470,2124,413,1587,0,0,257
(주)인지소프트,100030,2013/03,28878,749,15770,796,28082,0,919,2451,465,1346,0,0,32
(주)인지소프트,100030,2014/03,31283,1177,15695,1299,29984,0,724,2506,573,1382,0,0,0
(주)인지소프트,100030,2015/03,30556,445,12187,602,29954,0,-157,1091,730,711,0,0,3
(주)인지소프트,100030,2016/03,30632,738,11155,738,29894,0,553,1232,555,665,0,0,210
(주)인지소프트,100030,2017/03,31385,1009,11478,1009,30376,0,-92,1340,867,762,0,0,48
(주)인지소프트,100030,2018/03,32116,487,10670,487,31629,0,-15,1079,713,655,0,0,17
(주)인지소프트,100030,2019/03,32519,588,9313,957,31562,0,-72,1274,710,822,0,0,78
(주)인지소프트,100030,2020/03,25618,548,6150,889,24730,0,-449,1046,431,751,0,0,668
(주)인지소프트,100030,2021/03,40188,11811,12820,13154,27034,0,-499,1037,642,649,0,0,1460
(주)인지소프트,100030,2022/03,39161,1371,5700,2751,36409,0,262,1592,444,1089,17490,0,611
(주)인콘,083640,2011/03,31707,8268,15237,8989,22719,3482,421,5972,1378,4151,1516696,0,122
(주)인콘,083640,2012/03,33775,8802,13300,9378,24397,4133,208,6297,1506,4636,1454459,0,87
(주)인콘,083640,2013/03,31185,2408,13006,3154,28031,4267,1041,10301,2334,6947,1902544,0,123
(주)인콘,083640,2014/03,37743,2462,19472,6196,31547,4328,252,8107,2194,5890,1619803,0,126
(주)인콘,083640,2015/03,51087,3588,31933,4359,46728,4170,350,6957,1921,4899,1847007,0,111
(주)인콘,083640,2016/03,51453,3496,34294,3893,47560,3923,-467,6730,2334,5163,1753628,0,376
(주)인콘,083640,2017/03,50234,3660,36070,3892,46342,3897,-836,6771,2080,5313,1421328,0,493
(주)인콘,083640,2018/03,67420,19492,41356,19696,47725,2877,-386,4742,2037,3582,1286510,0,544
(주)인콘,083640,2019/03,97171,47549,46856,47865,49306,1812,-1671,5343,1971,4354,1046936,0,4851
(주)인콘,083640,2020/03,94342,36799,29285,36990,57352,1164,-7941,5958,1715,4483,600696,0,9372
(주)인콘,083640,2021/03,116506,18943,51380,19251,97255,1810,2600,11244,2067,9582,2681661,0,627
(주)인콘,083640,2022/03,122709,19403,73537,20002,102707,1056,6691,8537,1811,7290,1551199,0,533
(주)인터로조,119610,2011/03,38613,4149,20707,5330,33283,5060,1481,5390,2085,1759,230168,0,9
(주)인터로조,119610,2012/03,51104,6731,23118,10526,40579,6121,2543,7708,2291,2696,638551,0,0
(주)인터로조,119610,2013/03,62014,10512,27275,14538,47476,9443,1484,8227,2926,3148,757380,0,622
(주)인터로조,119610,2014/03,69145,11011,34674,13561,55584,13179,1141,8402,3539,3453,625228,0,178
(주)인터로조,119610,2015/03,80575,11713,38871,17869,62705,11437,2198,12105,3407,5794,704543,0,133
(주)인터로조,119610,2016/03,96269,15437,52416,19006,77262,13034,4468,15977,4482,6058,891487,0,163
(주)인터로조,119610,2017/03,111959,18105,67549,18328,93631,14935,4811,17682,4831,6835,1093949,0,24
(주)인터로조,119610,2018/03,135090,21438,87014,21510,113580,17648,3903,16769,4771,7557,1247286,0,19
(주)인터로조,119610,2019/03,149434,24535,83464,30003,119430,20838,3684,18741,5694,9187,986600,0,233
(주)인터로조,119610,2020/03,186769,51556,101412,56477,130293,22559,5406,24899,8238,10174,1428645,0,1054
(주)인터로조,119610,2021/03,198730,57779,104659,61858,136873,24999,4546,24108,7791,11273,1436990,0,511
(주)인터로조,119610,2022/03,234763,42382,122873,57269,177494,27547,5943,28143,6836,13996,2890330,0,559
(주)인터플렉스,051370,2011/03,414349,182800,257467,193724,220625,46858,3434,104054,2313,98081,82489467,0,2197
(주)인터플렉스,051370,2012/03,505487,234699,265126,243408,262079,62895,13219,140015,3210,123443,92913925,0,2732
(주)인터플렉스,051370,2013/03,793612,445128,448171,497626,295986,133125,-5684,227293,5642,231362,178234002,0,5383
(주)인터플렉스,051370,2014/03,664498,279327,330394,312471,352027,80236,-17139,179178,14074,191127,117938541,0,2948
(주)인터플렉스,051370,2015/03,512364,205465,241900,225014,287351,43754,-23450,111852,5744,135609,95642222,0,2955
(주)인터플렉스,051370,2016/03,470339,257654,265515,270515,199824,51467,-19671,120240,4773,133199,130480604,0,8519
(주)인터플렉스,051370,2017/03,360776,151221,168588,165394,195382,35998,-15195,113616,3315,122586,80012443,0,14082
(주)인터플렉스,051370,2018/03,461206,134735,197310,159519,301688,23377,-23814,39768,3853,62852,46582788,0,14369
(주)인터플렉스,051370,2019/03,409341,161432,158406,168957,240384,10829,-5001,64480,3032,62666,90378200,0,2577
(주)인터플렉스,051370,2020/03,391199,168306,160048,177665,213534,13808,-7124,47471,3294,52883,94645413,0,7052
(주)인터플렉스,051370,2021/03,328199,149702,129261,159736,168464,8781,-3661,54671,2723,60789,71371544,0,6554
(주)인터플렉스,051370,2022/03,340256,137753,161734,154206,186049,12778,5465,84634,2931,69223,87330702,0,2878
(주)인텍플러스,064290,2011/03,40809,11299,27957,16065,24743,9104,797,5703,1999,2840,4376144,0,72
(주)인텍플러스,064290,2012/03,40701,11162,26414,15937,24763,6063,-1966,1002,2003,1382,3326744,0,181
(주)인텍플러스,064290,2013/03,50690,13874,33913,22907,27784,6438,-1533,3975,2613,2960,3424105,0,313
(주)인텍플러스,064290,2014/03,40085,11447,23140,19310,20775,4056,-2335,883,2299,829,933236,0,276
(주)인텍플러스,064290,2015/03,33865,10487,19015,16450,17415,5548,626,7343,2196,4524,2673632,0,213
(주)인텍플러스,064290,2016/03,26144,7865,12870,10297,15848,4358,-1847,1630,1839,1634,1368454,0,172
(주)인텍플러스,064290,2017/03,28738,9184,14419,12618,16119,5146,-1233,3206,2114,2197,1903283,0,434
(주)인텍플러스,064290,2018/03,28631,10059,15304,11922,16709,9451,-1995,3495,2430,3064,2508496,0,78
(주)인텍플러스,064290,2019/03,30319,10693,17823,13389,16930,8828,467,7860,2584,4693,1537113,0,103
(주)인텍플러스,064290,2020/03,41783,15572,28356,18548,23235,10643,1463,12801,4298,7217,4309432,0,586
(주)인텍플러스,064290,2021/03,66394,29005,49458,34386,32007,20415,2468,17311,5812,9105,11152649,0,623
(주)인텍플러스,064290,2022/03,108861,50488,88393,55600,53261,34749,4956,31623,8793,16974,9485219,0,825
(주)인텔리안테크놀로지스,189300,2017/03,88637,12626,58719,25323,63314,13669,-2247,13331,4999,8192,5726795,0,85
(주)인텔리안테크놀로지스,189300,2018/03,106577,22280,68725,38976,67601,13348,1760,23243,5319,14752,9537779,0,153
(주)인텔리안테크놀로지스,189300,2019/03,133766,28479,84116,53211,80554,17445,3472,24521,8039,15961,12976857,0,769
(주)인텔리안테크놀로지스,189300,2020/03,139911,33871,73718,55585,84326,16208,-1816,21012,8756,13989,13030227,0,2016
(주)인텔리안테크놀로지스,189300,2021/03,156186,53584,83034,78977,77209,24967,-901,22354,8808,15811,11728860,0,284
(주)인텔리안테크놀로지스,189300,2022/03,262954,69142,161544,101070,161884,44839,1048,33141,10015,24820,19302929,0,454
(주)인트로메딕,150840,2014/03,19274,781,15128,2308,16965,1611,-274,1222,1320,304,142516,0,19
(주)인트로메딕,150840,2015/03,20296,1436,15765,2335,17961,2559,-573,1089,1377,372,142955,0,2
(주)인트로메딕,150840,2016/03,28679,1180,20328,10315,18364,2582,-1384,1415,2037,437,89022,0,408
(주)인트로메딕,150840,2017/03,23458,9918,17576,10896,12562,1932,-1769,1391,1868,420,88620,0,840
(주)인트로메딕,150840,2018/03,20449,9591,16265,10712,9738,1654,-1142,1471,1823,564,148546,0,336
(주)인트로메딕,150840,2019/03,41657,21686,17617,22515,19142,1489,-1826,1422,2407,619,224797,0,486
(주)인트로메딕,150840,2020/03,35565,11559,16498,12526,23039,2925,-1511,758,2428,250,210803,0,467
(주)인트로메딕,150840,2021/03,32861,7221,16564,8007,24854,2417,295,1794,2174,687,147107,0,186
(주)인트로메딕,150840,2022/03,60395,9722,35033,10774,49620,2019,-1507,1941,2503,726,164417,0,428
(주)인트론바이오테크놀로지,048530,2011/03,16546,3886,7856,6385,10161,383,-45,1555,970,602,165062,0,86
(주)인트론바이오테크놀로지,048530,2012/03,20116,3593,9707,10198,9918,956,-82,1892,1213,816,246148,0,146
(주)인트론바이오테크놀로지,048530,2013/03,20810,4153,9114,7680,13130,945,222,2027,1125,714,91040,0,98
(주)인트론바이오테크놀로지,048530,2014/03,23057,4441,10459,5409,17648,763,158,2120,1088,815,180075,0,52
(주)인트론바이오테크놀로지,048530,2015/03,35879,1220,20604,16348,19531,702,184,2290,1207,782,236281,0,271
(주)인트론바이오테크놀로지,048530,2016/03,39845,2863,17151,5580,34265,1110,-176,2332,1477,1036,249974,0,55
(주)인트론바이오테크놀로지,048530,2017/03,58953,7829,31934,9528,49425,999,252,2406,1675,1110,140676,0,196
(주)인트론바이오테크놀로지,048530,2018/03,44308,13574,28948,15221,29087,1332,-1376,2359,2389,1092,172306,0,176
(주)인트론바이오테크놀로지,048530,2019/03,54680,10504,38196,12371,42310,1471,2980,1762,1752,1038,171495,0,51
(주)인트론바이오테크놀로지,048530,2020/03,89093,4109,70544,24332,64761,1416,-485,3266,2270,1810,469579,0,1167
(주)인트론바이오테크놀로지,048530,2021/03,103283,7114,80576,9570,93713,1531,1444,5731,2848,1294,273968,0,1315
(주)인트론바이오테크놀로지,048530,2022/03,156583,31545,126517,51221,105362,1039,-1223,6010,2823,1534,190363,0,5538
(주)인포마크,175140,2016/03,47632,19791,32897,19835,27797,13571,999,23241,4060,17721,0,0,354
(주)인포마크,175140,2017/03,48424,18432,32526,19085,29339,21458,1130,17285,6170,10025,2982494,0,264
(주)인포마크,175140,2018/03,68265,33045,49141,44366,23900,36901,2001,36717,4177,30424,5875225,0,175
(주)인포마크,175140,2019/03,53129,30327,35141,31604,21525,20198,-2217,10972,3084,9778,646099,0,417
(주)인포마크,175140,2020/03,50977,41634,34942,43371,7606,19910,-4273,5806,3395,5185,2098481,0,744
(주)인포마크,175140,2021/03,46687,32668,32503,35093,11594,9764,946,10939,2077,7620,3961240,0,558
(주)인포마크,175140,2022/03,49349,35247,42582,37696,11653,8786,-2941,6331,1747,5740,0,0,73
(주)인포바인,115310,2011/03,38759,4400,37011,4400,34359,0,2232,3771,1294,0,36735,0,0
(주)인포바인,115310,2012/03,44199,5079,43499,5118,39081,0,2567,4198,1477,0,27701,0,15
(주)인포바인,115310,2013/03,49842,5313,49165,5383,44459,0,2916,4765,1728,0,15498,0,0
(주)인포바인,115310,2014/03,72606,5034,71782,19757,52850,0,3139,5066,1578,0,15209,0,165
(주)인포바인,115310,2015/03,65597,2818,60940,2890,62707,0,2302,4650,1571,0,15104,0,694
(주)인포바인,115310,2016/03,68060,2631,58369,2647,65413,0,3061,5161,1614,0,14939,0,34
(주)인포바인,115310,2017/03,77071,3208,65203,3215,73856,0,3262,5524,1613,0,13862,0,182
(주)인포바인,115310,2018/03,79785,3705,66779,3705,76080,0,3062,5206,1726,0,0,0,14
(주)인포바인,115310,2019/03,83139,3610,72217,3677,79461,0,2881,4942,1854,0,0,0,1
(주)인포바인,115310,2020/03,89491,3086,79028,4795,84696,0,2196,4726,2092,0,0,0,10
(주)인포바인,115310,2021/03,93370,2919,71683,3971,89399,0,2201,4670,2161,0,0,0,233
(주)인포바인,115310,2022/03,98814,2764,75662,3222,95592,0,1851,4808,2678,0,0,0,8
(주)인피니트헬스케어,071200,2011/03,71710,16969,40988,19581,52130,785,1483,11078,3997,5061,3824310,0,109
(주)인피니트헬스케어,071200,2012/03,76361,21821,46210,24226,52135,995,432,11382,5720,5060,5096433,0,92
(주)인피니트헬스케어,071200,2013/03,67844,17208,34275,19605,48239,1054,1062,9159,4531,3762,3852351,0,86
(주)인피니트헬스케어,071200,2014/03,68597,10097,35382,11880,56716,381,905,7964,4794,2615,1103919,0,53
(주)인피니트헬스케어,071200,2015/03,68946,9426,40377,10084,58861,331,1056,8050,4392,2575,1146753,0,42
(주)인피니트헬스케어,071200,2016/03,74096,10652,49577,11337,62759,295,1564,8994,3826,3458,1816170,0,31
(주)인피니트헬스케어,071200,2017/03,82078,10458,55138,11483,70595,1240,1610,9358,3978,3502,2636169,0,26
(주)인피니트헬스케어,071200,2018/03,83453,10772,62579,11545,71908,934,1293,8053,4928,2334,2747830,0,27
(주)인피니트헬스케어,071200,2019/03,84943,5842,64314,6221,78722,1331,1743,7709,4896,2424,1383914,0,0
(주)인피니트헬스케어,071200,2020/03,94441,7862,59872,8316,86125,1871,1732,8720,5080,2797,1926242,0,1452
(주)인피니트헬스케어,071200,2021/03,109597,12349,75939,13661,95936,3273,3226,8442,4898,2664,2243376,0,4
(주)인피니트헬스케어,071200,2022/03,125291,15172,92205,17869,107422,2757,-2263,8591,5984,2517,3404318,0,2784
(주)일승,333430,2020/03,,,,,,,,,,,,,
(주)일승,333430,2021/03,,,,,,,,,,,,,
(주)일승,333430,2022/03,59076,12854,20939,27621,31455,4596,172,9661,1303,8461,2827924,0,131
(주)일신바이오베이스,068330,2011/03,24486,3883,9864,4970,19517,2777,633,3098,649,1653,1685502,0,3
(주)일신바이오베이스,068330,2012/03,27276,3605,11013,7116,20161,4933,405,3256,606,2212,2482265,0,37
(주)일신바이오베이스,068330,2013/03,27920,2456,11657,6088,21832,5017,489,2723,561,1593,1285697,0,29
(주)일신바이오베이스,068330,2014/03,27655,2601,11721,4263,23392,5506,1156,3336,541,1577,895478,0,14
(주)일신바이오베이스,068330,2015/03,28394,2896,13066,3360,25034,5658,1026,3966,711,2093,1245670,0,0
(주)일신바이오베이스,068330,2016/03,29029,3140,13809,4322,24707,6563,560,3077,617,1780,950810,0,3
(주)일신바이오베이스,068330,2017/03,36628,2646,20732,3741,32887,6503,199,2260,690,1120,1426682,0,0
(주)일신바이오베이스,068330,2018/03,39825,3516,23504,4382,35443,6789,737,3619,859,1914,1442898,0,0
(주)일신바이오베이스,068330,2019/03,42482,6250,26153,7044,35437,7813,478,2445,849,1184,1652917,0,0
(주)일신바이오베이스,068330,2020/03,45935,4831,29339,5648,40286,6793,1349,5082,940,2904,2110504,0,0
(주)일신바이오베이스,068330,2021/03,51600,5857,34145,6308,45292,7713,1230,5407,1646,2479,2102190,0,0
(주)일신바이오베이스,068330,2022/03,59115,7013,40854,7468,51648,10804,1194,3534,651,1617,2200324,0,0
(주)일월지엠엘,178780,2016/03,62425,11717,22599,28533,33891,3370,-2712,4411,902,5911,1230609,0,710
(주)일월지엠엘,178780,2017/03,61692,8695,27272,32867,28825,1558,-1493,6259,791,5450,989402,0,1132
(주)일월지엠엘,178780,2018/03,48712,18256,13904,28691,20022,56,-2648,2988,1289,2792,1069836,0,498
(주)일월지엠엘,178780,2019/03,33440,4844,4711,16364,17076,807,-811,4088,1234,3700,713202,0,895
(주)일월지엠엘,178780,2020/03,43081,19931,32276,21674,21407,7029,956,12201,1159,10248,816079,0,419
(주)일월지엠엘,178780,2021/03,31667,2608,24928,3677,27990,10324,-1110,2187,1202,2283,528814,0,412
(주)일월지엠엘,178780,2022/03,17080,1426,11097,2208,14872,2312,1077,1541,1095,996,384451,0,17
(주)일지테크,019540,2011/03,88622,19030,38990,36926,51696,4787,1173,17338,1448,14327,9984900,0,258
(주)일지테크,019540,2012/03,133292,59890,63861,77387,55905,11041,1243,22795,2269,18788,17439082,0,338
(주)일지테크,019540,2013/03,136167,55449,71153,59567,76599,9765,3203,28132,3714,21910,13972468,0,249
(주)일지테크,019540,2014/03,156295,59492,92765,62497,93798,6813,4183,26290,3572,19319,9857236,0,683
(주)일지테크,019540,2015/03,174515,60779,96090,62902,111613,7648,6010,33931,3192,25570,0,0,181
(주)일지테크,019540,2016/03,185071,67979,86912,69369,115701,7895,709,25597,2574,23891,0,0,343
(주)일지테크,019540,2017/03,210945,94149,106516,94244,116701,8756,-3269,22068,2438,20465,0,0,349
(주)일지테크,019540,2018/03,212067,81316,68819,81316,130751,10886,747,27215,2542,24642,0,0,340
(주)일지테크,019540,2019/03,229943,86819,92350,91735,138208,14664,1521,30465,2677,27227,0,0,425
(주)일지테크,019540,2020/03,219149,74109,70369,78752,140396,13422,853,25887,2377,23760,14618636,0,443
(주)일지테크,019540,2021/03,231983,67755,59639,77758,154225,13931,6353,42563,2898,35982,10924887,0,246
(주)일지테크,019540,2022/03,275418,125540,106571,141631,133788,15084,2057,37485,2986,33370,18485087,0,753
(주)일진파워,094820,2011/03,85514,24988,50705,28785,56729,851,2768,31823,819,27038,6360961,0,201
(주)일진파워,094820,2012/03,109011,40217,53700,47338,61672,9064,1373,31165,1137,28363,7562734,0,569
(주)일진파워,094820,2013/03,108507,33373,48675,52105,56401,10780,157,13278,-3189,16020,9380222,0,486
(주)일진파워,094820,2014/03,87468,24152,32280,29434,58034,9124,1384,12150,884,9334,2210009,0,136
(주)일진파워,094820,2015/03,76391,11607,21351,16749,59643,7211,1046,13404,544,11832,0,0,38
(주)일진파워,094820,2016/03,74377,8058,14754,13608,60769,4294,2120,10993,712,9333,304132,0,12
(주)일진파워,094820,2017/03,85155,11549,24303,20215,64940,0,2440,18029,702,15198,311720,0,24
(주)일진파워,094820,2018/03,99107,13299,33367,21189,77918,0,2981,16000,989,12398,193410,0,28
(주)일진파워,094820,2019/03,117103,18838,38868,29192,87911,0,3212,20015,1393,16491,686036,0,22
(주)일진파워,094820,2020/03,127207,18209,38393,31226,95981,0,4190,25450,953,21164,267187,0,516
(주)일진파워,094820,2021/03,134561,20433,46601,34235,100326,0,3969,22718,1033,18784,548391,0,75
(주)일진파워,094820,2022/03,153194,22516,53980,40048,113146,0,5241,21677,1224,16309,557910,0,41
(주)잉크테크,049550,2011/03,92808,41714,32102,52603,40205,13335,-1384,13141,4010,10353,0,0,430
(주)잉크테크,049550,2012/03,95504,46597,35001,63093,32411,13141,73,18310,3676,13597,11072196,0,713
(주)잉크테크,049550,2013/03,106315,47274,44387,66130,40185,16709,440,20184,3860,15688,10996854,0,731
